> file from Tom Parsons (USGS - Menlo Park) sent to Carl Tape on 20-March-2008
20.172	33.760
20.183	33.752
20.197	33.749
20.216	33.737
20.234	33.723
20.252	33.717
20.289	33.697
20.307	33.688
20.322	33.685
20.336	33.682
20.366	33.680
20.380	33.671
20.399	33.668
20.409	33.662
20.428	33.659
20.439	33.654
20.442	33.654
20.446	33.654
20.450	33.654
20.453	33.654
20.461	33.648
20.468	33.636
20.472	33.631
20.490	33.619
20.497	33.613
20.501	33.607
20.501	33.596
20.501	33.581
20.501	33.573
20.501	33.564
20.508	33.552
20.516	33.544
20.523	33.535
20.530	33.521
20.530	33.515
20.530	33.509
20.545	33.509
20.548	33.509
20.556	33.515
20.563	33.518
20.567	33.521
20.574	33.521
20.581	33.524
20.589	33.524
20.596	33.524
20.603	33.527
20.607	33.527
20.611	33.530
20.614	33.530
20.618	33.530
20.622	33.530
20.625	33.530
20.629	33.530
20.629	33.527
20.632	33.518
20.636	33.512
20.640	33.509
20.643	33.501
20.647	33.495
20.651	33.480
20.651	33.478
20.651	33.469
20.651	33.466
20.654	33.466
20.662	33.463
20.665	33.463
20.669	33.463
20.673	33.463
20.676	33.463
20.687	33.463
20.687	33.460
20.691	33.460
20.695	33.460
20.698	33.460
20.706	33.460
20.709	33.457
20.720	33.455
20.728	33.452
20.742	33.449
20.753	33.443
20.771	33.443
20.782	33.440
20.793	33.440
20.801	33.440
20.812	33.437
20.823	33.432
20.837	33.429
20.848	33.426
20.863	33.423
20.881	33.420
20.892	33.417
20.903	33.417
20.914	33.417
20.929	33.417
20.943	33.417
20.954	33.417
20.965	33.417
20.976	33.417
20.983	33.420
20.991	33.426
21.002	33.429
21.013	33.438
21.016	33.441
21.024	33.443
21.027	33.446
21.042	33.449
21.053	33.455
21.060	33.458
21.071	33.464
21.082	33.470
21.089	33.472
21.100	33.478
21.111	33.487
21.122	33.493
21.130	33.496
21.137	33.501
21.148	33.513
21.152	33.522
21.166	33.530
21.177	33.536
21.185	33.539
21.192	33.542
21.192	33.545
21.199	33.548
21.206	33.551
21.210	33.551
21.210	33.554
21.217	33.557
21.225	33.565
21.232	33.568
21.236	33.571
21.239	33.571
21.247	33.565
21.250	33.559
21.250	33.554
21.250	33.548
21.250	33.542
21.250	33.533
21.247	33.528
21.243	33.522
21.243	33.516
21.239	33.510
21.236	33.505
21.236	33.496
21.236	33.487
21.236	33.478
21.236	33.470
21.236	33.464
21.228	33.458
21.221	33.450
21.217	33.444
21.217	33.441
21.217	33.438
21.225	33.432
21.228	33.426
21.232	33.421
21.236	33.418
21.243	33.412
21.258	33.412
21.272	33.412
21.276	33.415
21.287	33.418
21.294	33.418
21.305	33.418
21.320	33.418
21.334	33.418
21.349	33.418
21.364	33.415
21.386	33.412
21.389	33.412
21.389	33.409
21.397	33.401
21.404	33.395
21.411	33.392
21.415	33.392
21.426	33.392
21.444	33.389
21.451	33.383
21.459	33.378
21.473	33.375
21.484	33.375
21.495	33.375
21.510	33.375
21.521	33.375
21.528	33.372
21.543	33.372
21.554	33.369
21.565	33.369
21.576	33.369
21.587	33.369
21.598	33.369
21.609	33.369
21.620	33.369
21.627	33.369
21.641	33.369
21.652	33.369
21.671	33.369
21.685	33.369
21.704	33.372
21.715	33.375
21.729	33.378
21.740	33.378
21.744	33.378
21.751	33.378
21.755	33.378
21.766	33.378
21.784	33.378
21.799	33.375
21.813	33.372
21.828	33.372
21.846	33.372
21.857	33.372
21.868	33.372
21.886	33.373
21.905	33.373
21.919	33.375
21.934	33.381
21.949	33.384
21.963	33.390
21.978	33.393
21.989	33.393
22.029	33.410
22.055	33.413
22.066	33.413
22.077	33.410
22.084	33.408
22.102	33.405
22.106	33.405
22.109	33.405
22.113	33.405
22.117	33.405
22.120	33.402
22.128	33.399
22.135	33.396
22.150	33.396
22.168	33.396
22.190	33.396
22.204	33.399
22.223	33.399
22.241	33.399
22.259	33.393
22.274	33.390
22.292	33.391
22.314	33.393
22.325	33.396
22.343	33.396
22.354	33.396
22.373	33.396
22.387	33.399
22.398	33.402
22.409	33.405
22.417	33.414
22.431	33.420
22.442	33.423
22.460	33.423
22.471	33.423
22.479	33.423
22.482	33.423
22.486	33.423
22.490	33.423
22.501	33.423
22.512	33.420
22.519	33.420
22.523	33.420
22.534	33.417
22.559	33.411
22.577	33.403
22.581	33.403
22.592	33.403
22.596	33.403
22.603	33.403
22.610	33.403
22.614	33.400
22.621	33.394
22.629	33.391
22.636	33.391
22.643	33.388
22.654	33.388
22.665	33.388
22.676	33.385
22.683	33.382
22.698	33.383
22.705	33.380
22.716	33.377
22.724	33.377
22.731	33.371
22.738	33.371
22.749	33.368
22.757	33.368
22.767	33.368
22.778	33.362
22.789	33.362
22.797	33.360
22.808	33.357
22.811	33.357
22.815	33.357
22.826	33.357
22.837	33.357
22.844	33.357
22.852	33.354
22.870	33.354
22.881	33.348
22.892	33.348
22.899	33.348
22.906	33.348
22.910	33.348
22.961	33.368
22.990	33.371
22.998	33.371
23.005	33.371
23.023	33.369
23.031	33.366
23.042	33.366
23.053	33.366
23.060	33.366
23.067	33.369
23.078	33.369
23.086	33.369
23.093	33.372
23.104	33.372
23.115	33.372
23.122	33.372
23.133	33.372
23.148	33.372
23.159	33.372
23.173	33.369
23.184	33.369
23.203	33.366
23.210	33.363
23.221	33.360
23.224	33.360
23.228	33.360
23.232	33.363
23.235	33.363
23.239	33.363
23.239	33.360
